date,close
3-Aug-17,38.9
3-Aug-17,39
4-Aug-17,37.9
5-Aug-17,37.1
6-Aug-17,35.7
6-Aug-17,41
6-Aug-17,40
7-Aug-17,37.5
7-Aug-17,41
6-Aug-17,40
7-Aug-17,44.5
8-Aug-17,38.9
8-Aug-17,40
10-Aug-17,43
8-Aug-17,42
9-Aug-17,38.3
10-Aug-17,39.3
9-Aug-17,44
10-Aug-17,45
11-Aug-17,40.4
12-Aug-17,39.2
10-Aug-17,40
12-Aug-17,37
13-Aug-17,43
13-Aug-17,37.5
14-Aug-17,44
14-Aug-17,42
15-Aug-17,39
14-Aug-17,42
14-Aug-17,37.2
15-Aug-17,36.6
15-Aug-17,44
15-Aug-17,40
17-Aug-17,42
16-Aug-17,35.3
16-Aug-17,40
17-Aug-17,35.8
15-Aug-17,38
17-Aug-17,42
17-Aug-17,42
18-Aug-17,36.9
17-Aug-17,43
19-Aug-17,37.7
20-Aug-17,42
20-Aug-17,37.2
19-Aug-17,39
21-Aug-17,37.6
21-Aug-17,43
22-Aug-17,43
22-Aug-17,38
21-Aug-17,40
22-Aug-17,35
24-Aug-17,41
22-Aug-17,41
23-Aug-17,37.4
22-Aug-17,40
23-Aug-17,42
24-Aug-17,37.7
25-Aug-17,37.3
24-Aug-17,42
26-Aug-17,37.8
27-Aug-17,36.8
27-Aug-17,42
28-Aug-17,41
28-Aug-17,48
28-Aug-17,36.9
28-Aug-17,40
29-Aug-17,36.7
29-Aug-17,41
29-Aug-17,40
29-Aug-17,41
31-Aug-17,42
30-Aug-17,37.5
30-Aug-17,41
31-Aug-17,38.7
1-Sep-17,38.8
31-Aug-17,42
2-Sep-17,39.1
3-Sep-17,39.6
3-Sep-17,43
4-Sep-17,40.8
3-Sep-17,43
4-Sep-17,44
5-Sep-17,41
7-Sep-17,42
5-Sep-17,45
6-Sep-17,42.5
5-Sep-17,42
6-Sep-17,45
7-Sep-17,43.1
8-Sep-17,42.2
7-Sep-17,46
9-Sep-17,41.6
10-Sep-17,44
10-Sep-17,39.7
9-Sep-17,43
11-Sep-17,44
11-Sep-17,42
11-Sep-17,37.5
12-Sep-17,36.2
13-Sep-17,36.4
12-Sep-17,42
14-Sep-17,44
12-Sep-17,42
13-Sep-17,41
13-Sep-17,44
14-Sep-17,38.1
14-Sep-17,43
15-Sep-17,39.5
16-Sep-17,41
17-Sep-17,41.4
17-Sep-17,44
17-Sep-17,43
18-Sep-17,39.3
18-Sep-17,43
19-Sep-17,42
19-Sep-17,40.9
19-Sep-17,42
20-Sep-17,39.8
19-Sep-17,43
21-Sep-17,48
20-Sep-17,42
20-Sep-17,43
21-Sep-17,39.9
20-Sep-17,45
22-Sep-17,39.4
21-Sep-17,42
21-Sep-17,43
23-Sep-17,39.9
21-Sep-17,42
24-Sep-17,44
24-Sep-17,38.9
25-Sep-17,42
24-Sep-17,43
25-Sep-17,39.8
26-Sep-17,39.9
26-Sep-17,36
25-Sep-17,42
26-Sep-17,42
26-Sep-17,40
26-Sep-17,43
28-Sep-17,42
27-Sep-17,39.9
28-Sep-17,40.8
27-Sep-17,43
27-Sep-17,39
28-Sep-17,45
29-Sep-17,41.3
30-Sep-17,40.3
1-Oct-17,37.7
1-Oct-17,41.4
1-Oct-17,42
2-Oct-17,42
2-Oct-17,41.9
1-Oct-17,45
3-Oct-17,39.7
4-Oct-17,38.6
4-Oct-17,44
3-Oct-17,42
3-Oct-17,44
4-Oct-17,45
5-Oct-17,38
5-Oct-17,46
6-Oct-17,38.3
7-Oct-17,37.2
8-Oct-17,36.8
8-Oct-17,44
9-Oct-17,42
9-Oct-17,37.1
9-Oct-17,43
10-Oct-17,38.6
11-Oct-17,43
10-Oct-17,38
10-Oct-17,43
11-Oct-17,38.2
10-Oct-17,41
12-Oct-17,37.3
11-Oct-17,44
12-Oct-17,43
13-Oct-17,38.9
14-Oct-17,39.4
14-Oct-17,47
15-Oct-17,43
15-Oct-17,39.3
16-Oct-17,41
15-Oct-17,44.1
16-Oct-17,38.3
15-Oct-17,38
16-Oct-17,44
18-Oct-17,41
17-Oct-17,39.4
16-Oct-17,41
17-Oct-17,38
18-Oct-17,38.5
17-Oct-17,43
18-Oct-17,42
19-Oct-17,37.9
18-Oct-17,41
19-Oct-17,43
20-Oct-17,38.3
21-Oct-17,38
22-Oct-17,37.4
22-Oct-17,41
23-Oct-17,37.3
23-Oct-17,42
23-Oct-17,43
25-Oct-17,44
24-Oct-17,36.8
25-Oct-17,41
24-Oct-17,42
25-Oct-17,36.7
24-Oct-17,38
24-Oct-17,41
26-Oct-17,37.2
25-Oct-17,43
26-Oct-17,43
27-Oct-17,38.6
28-Oct-17,39.1
29-Oct-17,44
29-Oct-17,38.1
30-Oct-17,44
29-Oct-17,38
30-Oct-17,37.4
30-Oct-17,44
1-Nov-17,42
31-Oct-17,37.4
31-Oct-17,43
31-Oct-17,43
1-Nov-17,36.5
1-Nov-17,38
1-Nov-17,43
2-Nov-17,35.9
3-Nov-17,37.5
2-Nov-17,43
4-Nov-17,36.4
5-Nov-17,37.3
5-Nov-17,44
6-Nov-17,44
5-Nov-17,38
6-Nov-17,43
6-Nov-17,38.3
7-Nov-17,36.2
8-Nov-17,42
7-Nov-17,40
8-Nov-17,37.1
7-Nov-17,42
9-Nov-17,38.5
8-Nov-17,43
9-Nov-17,44
10-Nov-17,36.8
9-Nov-17,39
11-Nov-17,37
12-Nov-17,39.7
11-Nov-17,42
12-Nov-17,46
13-Nov-17,35
13-Nov-17,39
13-Nov-17,44
13-Nov-17,44
14-Nov-17,39
15-Nov-17,44
14-Nov-17,45
15-Nov-17,39.1
14-Nov-17,41
14-Nov-17,39
16-Nov-17,39.8
15-Nov-17,42
15-Nov-17,41
16-Nov-17,42
17-Nov-17,39.8
18-Nov-17,40.5
19-Nov-17,39.7
19-Nov-17,41
20-Nov-17,43
20-Nov-17,38
19-Nov-17,44
20-Nov-17,38.4
21-Nov-17,37.7
21-Nov-17,40
21-Nov-17,44
22-Nov-17,38.3
23-Nov-17,37.7
24-Nov-17,38
25-Nov-17,41.4
25-Nov-17,43
26-Nov-17,40.1
26-Nov-17,43
27-Nov-17,40.3
27-Nov-17,42
28-Nov-17,40
28-Nov-17,40.5
28-Nov-17,43
28-Nov-17,41
29-Nov-17,40.4
29-Nov-17,42
30-Nov-17,39.5
30-Nov-17,44
1-Dec-17,40.2
2-Dec-17,40
3-Dec-17,40.5
3-Dec-17,42
4-Dec-17,34
4-Dec-17,35
3-Dec-17,45
4-Dec-17,43
4-Dec-17,41.3
6-Dec-17,41
5-Dec-17,40.3
6-Dec-17,39.8
5-Dec-17,42
5-Dec-17,43
7-Dec-17,38.8
6-Dec-17,44
7-Dec-17,39
7-Dec-17,42
8-Dec-17,38.3
9-Dec-17,37.2
10-Dec-17,42
10-Dec-17,37
11-Dec-17,41
11-Dec-17,37.7
11-Dec-17,37
11-Dec-17,41
13-Dec-17,41
12-Dec-17,36.9
11-Dec-17,43
12-Dec-17,41
12-Dec-17,33
13-Dec-17,36.9
12-Dec-17,41
12-Dec-17,41
14-Dec-17,38
13-Dec-17,41
14-Dec-17,40
15-Dec-17,38.5
16-Dec-17,37.5
17-Dec-17,42
17-Dec-17,37.5
18-Dec-17,37
18-Dec-17,45
18-Dec-17,37.8
18-Dec-17,43
18-Dec-17,41
17-Dec-17,36
20-Dec-17,41
19-Dec-17,37
19-Dec-17,44
20-Dec-17,37.6
19-Dec-17,41
21-Dec-17,38.6
20-Dec-17,43
21-Dec-17,44
22-Dec-17,38.6
23-Dec-17,39.7
24-Dec-17,40.5
25-Dec-17,38.8
26-Dec-17,38.1
27-Dec-17,38.1
26-Dec-17,45
26-Dec-17,43
28-Dec-17,39
27-Dec-17,46
29-Dec-17,40.2
28-Dec-17,45
30-Dec-17,41.7
31-Dec-17,42.8
2-Jan-18,42.9
2-Jan-18,43
2-Jan-18,44
3-Jan-18,43.5
3-Jan-18,45
4-Jan-18,42.8
4-Jan-18,44
7-Jan-18,42
8-Jan-18,43
